# This is a data file of potential over a plane
# Variables: N=25, Top=4, Right=1, Bottom=-4, Left=2, Front=3, Back=4, cycles=10000

# X	Y	Z	V
7	13	11	0.754827
7	13	12	0.861834
7	13	13	0.957199
7	13	14	1.04364
7	13	15	1.12368
7	13	16	1.19966
7	13	17	1.2738
7	13	18	1.34822
7	13	19	1.42491
7	13	20	1.50571
7	13	21	1.59216
7	13	22	1.68494
7	13	23	1.79076
7	13	24	1.78508
7	13	25	4
7	14	0	-4
7	14	1	-1.71662
7	14	2	-1.24176
7	14	3	-0.887609
7	14	4	-0.570941
7	14	5	-0.289534
7	14	6	-0.0426618
7	14	7	0.172014
7	14	8	0.357785
7	14	9	0.518314
7	14	10	0.657287
7	14	11	0.778221
7	14	12	0.884384
7	14	13	0.978772
7	14	14	1.06413
7	14	15	1.14298
7	14	16	1.21767
7	14	17	1.29041
7	14	18	1.36328
7	14	19	1.43828
7	14	20	1.51721
7	14	21	1.60163
7	14	22	1.69222
7	14	23	1.7957
7	14	24	1.78757
7	14	25	4
7	15	0	-4
7	15	1	-1.70681
7	15	2	-1.22297
7	15	3	-0.861253
7	15	4	-0.53879
7	15	5	-0.253396
7	15	6	-0.00417835
7	15	7	0.211482
7	15	8	0.397189
7	15	9	0.556897
7	15	10	0.694535
7	15	11	0.813802
7	15	12	0.918094
7	15	13	1.01049
7	15	14	1.09377
7	15	15	1.17049
7	15	16	1.24297
7	15	17	1.31342
7	15	18	1.3839
7	15	19	1.45637
7	15	20	1.53263
7	15	21	1.61422
7	15	22	1.70182
7	15	23	1.80219
7	15	24	1.79084
7	15	25	4
7	16	0	-4
7	16	1	-1.69178
7	16	2	-1.19434
7	16	3	-0.821506
7	16	4	-0.490883
7	16	5	-0.20025
7	16	6	0.0516599
7	16	7	0.267991
7	16	8	0.452886
7	16	9	0.610773
7	16	10	0.745951
7	16	11	0.862392
7	16	12	0.963672
7	16	13	1.05298
7	16	14	1.13315
7	16	15	1.20674
7	16	16	1.27609
7	16	17	1.34335
7	16	18	1.41056
7	16	19	1.47965
7	16	20	1.55239
7	16	21	1.6303
7	16	22	1.71406
7	16	23	1.81044
7	16	24	1.795
7	16	25	4
7	17	0	-4
7	17	1	-1.66982
7	17	2	-1.15289
7	17	3	-0.764708
7	17	4	-0.423452
7	17	5	-0.12661
7	17	6	0.127857
7	17	7	0.344013
7	17	8	0.526857
7	17	9	0.681511
7	17	10	0.812789
7	17	11	0.925012
7	17	12	1.02198
7	17	13	1.10699
7	17	14	1.18294
7	17	15	1.25238
7	17	16	1.31762
7	17	17	1.38077
7	17	18	1.44383
7	17	19	1.50866
7	17	20	1.57698
7	17	21	1.6503
7	17	22	1.72928
7	17	23	1.82069
7	17	24	1.80016
7	17	25	4
7	18	0	-4
7	18	1	-1.63807
7	18	2	-1.09376
7	18	3	-0.685159
7	18	4	-0.330901
7	18	5	-0.0275483
7	18	6	0.228461
7	18	7	0.442732
7	18	8	0.621545
7	18	9	0.770977
7	18	10	0.896488
7	18	11	1.0028
7	18	12	1.09395
7	18	13	1.17334
7	18	14	1.24387
7	18	15	1.30809
7	18	16	1.36824
7	18	17	1.42635
7	18	18	1.48434
7	18	19	1.54399
7	18	20	1.60696
7	18	21	1.6747
7	18	22	1.74787
7	18	23	1.83324
7	18	24	1.80649
7	18	25	4
7	19	0	-4
7	19	1	-1.59164
7	19	2	-1.00904
7	19	3	-0.574111
7	19	4	-0.205196
7	19	5	0.103559
7	19	6	0.358577
7	19	7	0.567925
7	19	8	0.739694
7	19	9	0.881164
7	19	10	0.998526
7	19	11	1.09691
7	19	12	1.18052
7	19	13	1.25282
7	19	14	1.3167
7	19	15	1.37458
7	19	16	1.42863
7	19	17	1.48076
7	19	18	1.53276
7	19	19	1.5863
7	19	20	1.64294
7	19	21	1.70407
7	19	22	1.77029
7	19	23	1.84841
7	19	24	1.81414
7	19	25	4
7	20	0	-4
7	20	1	-1.52171
7	20	2	-0.885472
7	20	3	-0.418173
7	20	4	-0.0351096
7	20	5	0.275168
7	20	6	0.524174
7	20	7	0.723652
7	20	8	0.884024
7	20	9	1.01391
7	20	10	1.12018
7	20	11	1.20827
7	20	12	1.28245
7	20	13	1.34611
7	20	14	1.40202
7	20	15	1.45247
7	20	16	1.49943
7	20	17	1.54465
7	20	18	1.58974
7	20	19	1.63624
7	20	20	1.68556
7	20	21	1.73897
7	20	22	1.79703
7	20	23	1.86654
7	20	24	1.82331
7	20	25	4
7	21	0	-4
7	21	1	-1.41103
7	21	2	-0.700098
7	21	3	-0.196952
7	21	4	0.194406
7	21	5	0.49727
7	21	6	0.731466
7	21	7	0.913616
7	21	8	1.05668
7	21	9	1.17044
7	21	10	1.26219
7	21	11	1.33736
7	21	12	1.40008
7	21	13	1.45352
7	21	14	1.50019
7	21	15	1.54213
7	21	16	1.58105
7	21	17	1.61848
7	21	18	1.65581
7	21	19	1.69436
7	21	20	1.73536
7	21	21	1.77994
7	21	22	1.82855
7	21	23	1.888
7	21	24	1.8342
7	21	25	4
7	22	0	-4
7	22	1	-1.22283
7	22	2	-0.412365
7	22	3	0.119346
7	22	4	0.501484
7	22	5	0.779624
7	22	6	0.985103
7	22	7	1.13963
7	22	8	1.25801
7	22	9	1.3504
7	22	10	1.42386
7	22	11	1.4834
7	22	12	1.53267
7	22	13	1.57437
7	22	14	1.6106
7	22	15	1.64304
7	22	16	1.67308
7	22	17	1.70193
7	22	18	1.73072
7	22	19	1.76048
7	22	20	1.79223
7	22	21	1.82688
7	22	22	1.86476
7	22	23	1.91265
7	22	24	1.8465
7	22	25	4
7	23	0	-4
7	23	1	-0.860662
7	23	2	0.0576391
7	23	3	0.577946
7	23	4	0.91113
7	23	5	1.13548
7	23	6	1.29285
7	23	7	1.40715
7	23	8	1.49265
7	23	9	1.55825
7	23	10	1.60978
7	23	11	1.65117
7	23	12	1.68518
7	23	13	1.71382
7	23	14	1.73861
7	23	15	1.76073
7	23	16	1.78118
7	23	17	1.8008
7	23	18	1.82039
7	23	19	1.84067
7	23	20	1.86236
7	23	21	1.8861
7	23	22	1.91206
7	23	23	1.94684
7	23	24	1.86781
7	23	25	4
7	24	0	-4
7	24	1	-0.196404
7	24	2	0.707649
7	24	3	1.09586
7	24	4	1.30753
7	24	5	1.43803
7	24	6	1.52512
7	24	7	1.58653
7	24	8	1.63162
7	24	9	1.66579
7	24	10	1.69241
7	24	11	1.71366
7	24	12	1.73104
7	24	13	1.74562
7	24	14	1.75821
7	24	15	1.76943
7	24	16	1.77978
7	24	17	1.78972
7	24	18	1.79964
7	24	19	1.80991
7	24	20	1.82092
7	24	21	1.83301
7	24	22	1.84603
7	24	23	1.86769
7	24	24	1.76038
7	24	25	4
7	25	0	0
7	25	1	4
7	25	2	4
7	25	3	4
7	25	4	4
7	25	5	4
7	25	6	4
7	25	7	4
7	25	8	4
7	25	9	4
7	25	10	4
7	25	11	4
7	25	12	4
7	25	13	4
7	25	14	4
7	25	15	4
7	25	16	4
7	25	17	4
7	25	18	4
7	25	19	4
7	25	20	4
7	25	21	4
7	25	22	4
7	25	23	4
7	25	24	4
7	25	25	0

8	0	0	0
8	0	1	3
8	0	2	3
8	0	3	3
8	0	4	3
8	0	5	3
8	0	6	3
8	0	7	3
8	0	8	3
8	0	9	3
8	0	10	3
8	0	11	3
8	0	12	3
8	0	13	3
8	0	14	3
8	0	15	3
8	0	16	3
8	0	17	3
8	0	18	3
8	0	19	3
8	0	20	3
8	0	21	3
8	0	22	3
8	0	23	3
8	0	24	3
8	0	25	0
8	1	0	-4
8	1	1	-0.259287
8	1	2	0.546393
8	1	3	0.889593
8	1	4	1.07866
8	1	5	1.19694
8	1	6	1.27726
8	1	7	1.33496
8	1	8	1.37815
8	1	9	1.41153
8	1	10	1.43805
8	1	11	1.45967
8	1	12	1.47776
8	1	13	1.49334
8	1	14	1.50723
8	1	15	1.52009
8	1	16	1.53256
8	1	17	1.54524
8	1	18	1.55887
8	1	19	1.57437
8	1	20	1.59312
8	1	21	1.6175
8	1	22	1.65204
8	1	23	1.71361
8	1	24	1.72225
8	1	25	4
8	2	0	-4
8	2	1	-1.01213
8	2	2	-0.190646
8	2	3	0.271893
8	2	4	0.570967
8	2	5	0.775251
8	2	6	0.920988
8	2	7	1.02878
8	2	8	1.11094
8	2	9	1.17519
8	2	10	1.22664
8	2	11	1.26882
8	2	12	1.30425
8	2	13	1.33486
8	2	14	1.36217
8	2	15	1.38747
8	2	16	1.41194
8	2	17	1.43675
8	2	18	1.46321
8	2	19	1.49293
8	2	20	1.52809
8	2	21	1.57202
8	2	22	1.62977
8	2	23	1.71702
8	2	24	1.72625
8	2	25	4
8	3	0	-4
8	3	1	-1.32595
8	3	2	-0.596307
8	3	3	-0.120938
8	3	4	0.224228
8	3	5	0.479094
8	3	6	0.670513
8	3	7	0.817026
8	3	8	0.931321
8	3	9	1.02217
8	3	10	1.09577
8	3	11	1.15659
8	3	12	1.20801
8	3	13	1.25259
8	3	14	1.29246
8	3	15	1.32939
8	3	16	1.36503
8	3	17	1.40097
8	3	18	1.43893
8	3	19	1.48087
8	3	20	1.52924
8	3	21	1.58721
8	3	22	1.6586
8	3	23	1.75511
8	3	24	1.7581
8	3	25	4
8	4	0	-4
8	4	1	-1.48925
8	4	2	-0.844657
8	4	3	-0.391815
8	4	4	-0.035743
8	4	5	0.243848
8	4	6	0.463591
8	4	7	0.63745
8	4	8	0.776405
8	4	9	0.888847
8	4	10	0.981151
8	4	11	1.0582
8	4	12	1.12379
8	4	13	1.18095
8	4	14	1.23219
8	4	15	1.27968
8	4	16	1.32537
8	4	17	1.37118
8	4	18	1.41905
8	4	19	1.47108
8	4	20	1.52963
8	4	21	1.59735
8	4	22	1.6767
8	4	23	1.77662
8	4	24	1.77422
8	4	25	4
8	5	0	-4
8	5	1	-1.58443
8	5	2	-1.00335
8	5	3	-0.579709
8	5	4	-0.228425
8	5	5	0.0603446
8	5	6	0.295852
8	5	7	0.487682
8	5	8	0.644507
8	5	9	0.773654
8	5	10	0.881116
8	5	11	0.971749
8	5	12	1.0495
8	5	13	1.11762
8	5	14	1.17887
8	5	15	1.23565
8	5	16	1.29015
8	5	17	1.34445
8	5	18	1.40062
8	5	19	1.46077
8	5	20	1.52705
8	5	21	1.60159
8	5	22	1.68587
8	5	23	1.78739
8	5	24	1.78182
8	5	25	4
8	6	0	-4
8	6	1	-1.64404
8	6	2	-1.10817
8	6	3	-0.710896
8	6	4	-0.369805
8	6	5	-0.0799997
8	6	6	0.163233
8	6	7	0.366173
8	6	8	0.535383
8	6	9	0.67697
8	6	10	0.796295
8	6	11	0.897946
8	6	12	0.985812
8	6	13	1.06321
8	6	14	1.133
8	6	15	1.19773
8	6	16	1.25972
8	6	17	1.32114
8	6	18	1.38411
8	6	19	1.45067
8	6	20	1.52279
8	6	21	1.60221
8	6	22	1.68981
8	6	23	1.79243
8	6	24	1.78534
8	6	25	4
8	7	0	-4
8	7	1	-1.68307
8	7	2	-1.17901
8	7	3	-0.802927
8	7	4	-0.472653
8	7	5	-0.18544
8	7	6	0.0608584
8	7	7	0.270301
8	7	8	0.447807
8	7	9	0.598387
8	7	10	0.726733
8	7	11	0.837065
8	7	12	0.933103
8	7	13	1.01811
8	7	14	1.09499
8	7	15	1.16632
8	7	16	1.23449
8	7	17	1.30172
8	7	18	1.37012
8	7	19	1.44166
8	7	20	1.51815
8	7	21	1.60109
8	7	22	1.69106
8	7	23	1.79457
8	7	24	1.78691
8	7	25	4
8	8	0	-4
8	8	1	-1.70915
8	8	2	-1.22729
8	8	3	-0.867248
8	8	4	-0.54642
8	8	5	-0.262909
8	8	6	-0.0159481
8	8	7	0.197124
8	8	8	0.380058
8	8	9	0.536991
8	8	10	0.672026
8	8	11	0.78901
8	8	12	0.891453
8	8	13	0.982521
8	8	14	1.06507
8	8	15	1.1417
8	8	16	1.21481
8	8	17	1.28661
8	8	18	1.35919
8	8	19	1.43449
8	8	20	1.51418
8	8	21	1.59963
8	8	22	1.69124
8	8	23	1.79547
8	8	24	1.78763
8	8	25	4
8	9	0	-4
8	9	1	-1.7265
8	9	2	-1.2598
8	9	3	-0.911261
8	9	4	-0.597791
8	9	5	-0.317769
8	9	6	-0.07114
8	9	7	0.143915
8	9	8	0.330363
8	9	9	0.491707
8	9	10	0.631577
8	9	11	0.753501
8	9	12	0.860786
8	9	13	0.956484
8	9	14	1.04339
8	9	15	1.12408
8	9	16	1.20093
8	9	17	1.27616
8	9	18	1.35182
8	9	19	1.42978
8	9	20	1.51168
8	9	21	1.59879
8	9	22	1.69144
8	9	23	1.79607
8	9	24	1.7881
8	9	25	4
8	10	0	-4
8	10	1	-1.73753
8	10	2	-1.28061
8	10	3	-0.939701
8	10	4	-0.631323
8	10	5	-0.353912
8	10	6	-0.107768
8	10	7	0.10844
8	10	8	0.297184
8	10	9	0.461535
8	10	10	0.604788
8	10	11	0.730223
8	10	12	0.840983
8	10	13	0.940013
8	10	14	1.03005
8	10	15	1.11363
8	10	16	1.19312
8	10	17	1.27069
8	10	18	1.3484
8	10	19	1.42806
8	10	20	1.51128
8	10	21	1.59927
8	10	22	1.69235
8	10	23	1.79698
8	10	24	1.78865
8	10	25	4
8	11	0	-4
8	11	1	-1.74363
8	11	2	-1.29214
8	11	3	-0.955497
8	11	4	-0.649959
8	11	5	-0.373959
8	11	6	-0.127969
8	11	7	0.0890774
8	11	8	0.279368
8	11	9	0.445715
8	11	10	0.591198
8	11	11	0.718938
8	11	12	0.831964
8	11	13	0.933147
8	11	14	1.02517
8	11	15	1.11055
8	11	16	1.19161
8	11	17	1.27053
8	11	18	1.34931
8	11	19	1.42976
8	11	20	1.51345
8	11	21	1.60159
8	11	22	1.69448
8	11	23	1.7986
8	11	24	1.78953
8	11	25	4
8	12	0	-4
8	12	1	-1.74556
8	12	2	-1.29574
8	12	3	-0.960293
8	12	4	-0.655383
8	12	5	-0.379441
8	12	6	-0.13301
8	12	7	0.0848617
8	12	8	0.276237
8	12	9	0.443813
8	12	10	0.590572
8	12	11	0.719562
8	12	12	0.83376
8	12	13	0.935997
8	12	14	1.02894
8	12	15	1.11506
8	12	16	1.19669
8	12	17	1.27597
8	12	18	1.3549
8	12	19	1.43527
8	12	20	1.51862
8	12	21	1.60615
8	12	22	1.69818
8	12	23	1.80121
8	12	24	1.79088
8	12	25	4
8	13	0	-4
8	13	1	-1.74361
8	13	2	-1.29191
8	13	3	-0.954719
8	13	4	-0.648238
8	13	5	-0.370925
8	13	6	-0.123336
8	13	7	0.0954881
8	13	8	0.287621
8	13	9	0.455775
8	13	10	0.602951
8	13	11	0.73221
8	13	12	0.846539
8	13	13	0.948777
8	13	14	1.04158
8	13	15	1.12744
8	13	16	1.20865
8	13	17	1.28736
8	13	18	1.36553
8	13	19	1.44495
8	13	20	1.52714
8	13	21	1.61329
8	13	22	1.70375
8	13	23	1.80504
8	13	24	1.79283
8	13	25	4
8	14	0	-4
8	14	1	-1.73768
8	14	2	-1.28047
8	14	3	-0.938514
8	14	4	-0.628209
8	14	5	-0.348069
8	14	6	-0.0985874
8	14	7	0.121318
8	14	8	0.313876
8	14	9	0.481951
8	14	10	0.628676
8	14	11	0.757218
8	14	12	0.870636
8	14	13	0.971819
8	14	14	1.06345
8	14	15	1.14803
8	14	16	1.22785
8	14	17	1.30504
8	14	18	1.38155
8	14	19	1.45915
8	14	20	1.53935
8	14	21	1.62334
8	14	22	1.71146
8	14	23	1.81027
8	14	24	1.79547
8	14	25	4
8	15	0	-4
8	15	1	-1.72727
8	15	2	-1.2605
8	15	3	-0.910497
8	15	4	-0.594007
8	15	5	-0.309596
8	15	6	-0.0575888
8	15	7	0.163388
8	15	8	0.355893
8	15	9	0.523098
8	15	10	0.668393
8	15	11	0.795142
8	15	12	0.906544
8	15	13	1.00557
8	15	14	1.09497
8	15	15	1.17724
8	15	16	1.25468
8	15	17	1.3294
8	15	18	1.40334
8	15	19	1.47824
8	15	20	1.5556
8	15	21	1.63659
8	15	22	1.72156
8	15	23	1.81708
8	15	24	1.79891
8	15	25	4
8	16	0	-4
8	16	1	-1.71137
8	16	2	-1.23021
8	16	3	-0.868404
8	16	4	-0.543225
8	16	5	-0.253208
8	16	6	0.00170342
8	16	7	0.223429
8	16	8	0.41509
8	16	9	0.58036
8	16	10	0.723025
8	16	11	0.846738
8	16	12	0.954896
8	16	13	1.05059
8	16	14	1.13663
8	16	15	1.21553
8	16	16	1.28958
8	16	17	1.36088
8	16	18	1.43133
8	16	19	1.50263
8	16	20	1.57625
8	16	21	1.65336
8	16	22	1.7343
8	16	23	1.82566
8	16	24	1.80322
8	16	25	4
8	17	0	-4
8	17	1	-1.68827
8	17	2	-1.18657
8	17	3	-0.808542
8	17	4	-0.472073
8	17	5	-0.175416
8	17	6	0.0822717
8	17	7	0.303864
8	17	8	0.493377
8	17	9	0.655216
8	17	10	0.793715
8	17	11	0.912905
8	17	12	1.01642
8	17	13	1.10749
8	17	14	1.18897
8	17	15	1.26339
8	17	16	1.33303
8	17	17	1.39993
8	17	18	1.46593
8	17	19	1.53271
8	17	20	1.60167
8	17	21	1.67398
8	17	22	1.74995
8	17	23	1.83619
8	17	24	1.80852
8	17	25	4
8	18	0	-4
8	18	1	-1.65508
8	18	2	-1.1247
8	18	3	-0.725189
8	18	4	-0.374953
8	18	5	-0.0713222
8	18	6	0.1881
8	18	7	0.407778
8	18	8	0.593066
8	18	9	0.749374
8	18	10	0.881727
8	18	11	0.994594
8	18	12	1.09186
8	18	13	1.17687
8	18	14	1.25252
8	18	15	1.32132
8	18	16	1.38548
8	18	17	1.44698
8	18	18	1.50759
8	18	19	1.5689
8	18	20	1.63227
8	18	21	1.69879
8	18	22	1.76879
8	18	23	1.84888
8	18	24	1.8149
8	18	25	4
8	19	0	-4
8	19	1	-1.6069
8	19	2	-1.03667
8	19	3	-0.609601
8	19	4	-0.243869
8	19	5	0.065615
8	19	6	0.324163
8	19	7	0.538772
8	19	8	0.716687
8	19	9	0.864585
8	19	10	0.988274
8	19	11	1.09266
8	19	12	1.18185
8	19	13	1.25924
8	19	14	1.32772
8	19	15	1.38971
8	19	16	1.44733
8	19	17	1.50245
8	19	18	1.55671
8	19	19	1.6116
8	19	20	1.6684
8	19	21	1.72814
8	19	22	1.79111
8	19	23	1.86392
8	19	24	1.82248
8	19	25	4
8	20	0	-4
8	20	1	-1.53491
8	20	2	-0.909243
8	20	3	-0.448442
8	20	4	-0.0677037
8	20	5	0.243681
8	20	6	0.496199
8	20	7	0.700629
8	20	8	0.866642
8	20	9	1.00233
8	20	10	1.11426
8	20	11	1.20767
8	20	12	1.28676
8	20	13	1.35488
8	20	14	1.4148
8	20	15	1.4688
8	20	16	1.51883
8	20	17	1.56659
8	20	18	1.61357
8	20	19	1.66112
8	20	20	1.71038
8	20	21	1.76231
8	20	22	1.81714
8	20	23	1.88149
8	20	24	1.83134
8	20	25	4
8	21	0	-4
8	21	1	-1.42189
8	21	2	-0.719526
8	21	3	-0.221443
8	21	4	0.168394
8	21	5	0.4726
8	21	6	0.710092
8	21	7	0.896668
8	21	8	1.04466
8	21	9	1.16342
8	21	10	1.25998
8	21	11	1.33964
8	21	12	1.40648
8	21	13	1.46364
8	21	14	1.51364
8	21	15	1.5585
8	21	16	1.59995
8	21	17	1.63944
8	21	18	1.67827
8	21	19	1.71758
8	21	20	1.75838
8	21	21	1.80149
8	21	22	1.84707
8	21	23	1.90175
8	21	24	1.84157
8	21	25	4
8	22	0	-4
8	22	1	-1.23112
8	22	2	-0.427089
8	22	3	0.100986
8	22	4	0.482274
8	22	5	0.761773
8	22	6	0.970084
8	22	7	1.12826
8	22	8	1.25061
8	22	9	1.34699
8	22	10	1.42425
8	22	11	1.48732
8	22	12	1.5398
8	22	13	1.58438
8	22	14	1.62319
8	22	15	1.65788
8	22	16	1.68985
8	22	17	1.72026
8	22	18	1.75016
8	22	19	1.78044
8	22	20	1.81192
8	22	21	1.84525
8	22	22	1.88052
8	22	23	1.92434
8	22	24	1.85278
8	22	25	4
8	23	0	-4
8	23	1	-0.866229
8	23	2	0.0478127
8	23	3	0.56582
8	23	4	0.898626
8	23	5	1.12409
8	23	6	1.28356
8	23	7	1.40048
8	23	8	1.48878
8	23	9	1.55717
8	23	10	1.61134
8	23	11	1.65516
8	23	12	1.69137
8	23	13	1.72198
8	23	14	1.74852
8	23	15	1.77217
8	23	16	1.79392
8	23	17	1.8146
8	23	18	1.83491
8	23	19	1.85551
8	23	20	1.87694
8	23	21	1.89968
8	23	22	1.9237
8	23	23	1.95548
8	23	24	1.87245
8	23	25	4
8	24	0	-4
8	24	1	-0.199191
8	24	2	0.702755
8	24	3	1.08986
8	24	4	1.30142
8	24	5	1.43256
8	24	6	1.52077
8	24	7	1.58354
8	24	8	1.63009
8	24	9	1.6657
8	24	10	1.69366
8	24	11	1.71615
8	24	12	1.73465
8	24	13	1.75024
8	24	14	1.76371
8	24	15	1.77571
8	24	16	1.78672
8	24	17	1.79718
8	24	18	1.80746
8	24	19	1.81788
8	24	20	1.82873
8	24	21	1.84028
8	24	22	1.85226
8	24	23	1.87232
8	24	24	1.76286
8	24	25	4
8	25	0	0
8	25	1	4
8	25	2	4
8	25	3	4
8	25	4	4
8	25	5	4
8	25	6	4
8	25	7	4
8	25	8	4
8	25	9	4
8	25	10	4
8	25	11	4
8	25	12	4
8	25	13	4
8	25	14	4
8	25	15	4
8	25	16	4
8	25	17	4
8	25	18	4
8	25	19	4
8	25	20	4
8	25	21	4
8	25	22	4
8	25	23	4
8	25	24	4
8	25	25	0

9	0	0	0
9	0	1	3
9	0	2	3
9	0	3	3
9	0	4	3
9	0	5	3
9	0	6	3
9	0	7	3
9	0	8	3
9	0	9	3
9	0	10	3
9	0	11	3
9	0	12	3
9	0	13	3
9	0	14	3
9	0	15	3
9	0	16	3
9	0	17	3
9	0	18	3
9	0	19	3
9	0	20	3
9	0	21	3
9	0	22	3
9	0	23	3
9	0	24	3
9	0	25	0
9	1	0	-4
9	1	1	-0.261533
9	1	2	0.542276
9	1	3	0.88421
9	1	4	1.07266
9	1	5	1.19089
9	1	6	1.27158
9	1	7	1.32993
9	1	8	1.37393
9	1	9	1.40819
9	1	10	1.4356
9	1	11	1.45808
9	1	12	1.47698
9	1	13	1.49333
9	1	14	1.50791
9	1	15	1.52142
9	1	16	1.53445
9	1	17	1.54763
9	1	18	1.56166
9	1	19	1.57743
9	1	20	1.59628
9	1	21	1.62055
9	1	22	1.65471
9	1	23	1.7156
9	1	24	1.72333
9	1	25	4
9	2	0	-4
9	2	1	-1.01655
9	2	2	-0.19876
9	2	3	0.261255
9	2	4	0.559073
9	2	5	0.76321
9	2	6	0.909639
9	2	7	1.01868
9	2	8	1.10241
9	2	9	1.16837
9	2	10	1.22156
9	2	11	1.26543
9	2	12	1.30247
9	2	13	1.33457
9	2	14	1.36327
9	2	15	1.38983
9	2	16	1.41543
9	2	17	1.44122
9	2	18	1.46847
9	2	19	1.49873
9	2	20	1.5341
9	2	21	1.57782
9	2	22	1.63485
9	2	23	1.72083
9	2	24	1.7283
9	2	25	4
9	3	0	-4
9	3	1	-1.33241
9	3	2	-0.608186
9	3	3	-0.136566
9	3	4	0.206676
9	3	5	0.461231
9	3	6	0.653575
9	3	7	0.801843
9	3	8	0.918379
9	3	9	1.0117
9	3	10	1.08781
9	3	11	1.1511
9	3	12	1.20486
9	3	13	1.25164
9	3	14	1.29353
9	3	15	1.33232
9	3	16	1.36961
9	3	17	1.40699
9	3	18	1.44612
9	3	19	1.48887
9	3	20	1.53757
9	3	21	1.59526
9	3	22	1.66566
9	3	23	1.76041
9	3	24	1.76096
9	3	25	4
9	4	0	-4
9	4	1	-1.49755
9	4	2	-0.859968
9	4	3	-0.41204
9	4	4	-0.0585738
9	4	5	0.220474
9	4	6	0.441273
9	4	7	0.61728
9	4	8	0.759038
9	4	9	0.874602
9	4	10	0.970119
9	4	11	1.05032
9	4	12	1.11892
9	4	13	1.17891
9	4	14	1.23278
9	4	15	1.28266
9	4	16	1.33051
9	4	17	1.37819
9	4	18	1.42757
9	4	19	1.48067
9	4	20	1.53968
9	4	21	1.60711
9	4	22	1.68527
9	4	23	1.78305
9	4	24	1.77769
9	4	25	4
9	5	0	-4
9	5	1	-1.59434
9	5	2	-1.02169
9	5	3	-0.604033
9	5	4	-0.256024
9	5	5	0.0319196
9	5	6	0.268521
9	5	7	0.46278
9	5	8	0.622853
9	5	9	0.755665
9	5	10	0.866929
9	5	11	0.961319
9	5	12	1.04267
9	5	13	1.11419
9	5	14	1.17859
9	5	15	1.23826
9	5	16	1.29536
9	5	17	1.35192
9	5	18	1.40994
9	5	19	1.47139
9	5	20	1.53827
9	5	21	1.61254
9	5	22	1.69551
9	5	23	1.79463
9	5	24	1.78572
9	5	25	4
9	6	0	-4
9	6	1	-1.65532
9	6	2	-1.12909
9	6	3	-0.738756
9	6	4	-0.401567
9	6	5	-0.112895
9	6	6	0.1314
9	6	7	0.336953
9	6	8	0.509748
9	6	9	0.655434
9	6	10	0.779048
9	6	11	0.884964
9	6	12	0.97694
9	6	13	1.05822
9	6	14	1.13163
9	6	15	1.19968
9	6	16	1.26466
9	6	17	1.32869
9	6	18	1.39379
9	6	19	1.46187
9	6	20	1.53473
9	6	21	1.61391
9	6	22	1.70015
9	6	23	1.80021
9	6	24	1.78954
9	6	25	4
9	7	0	-4
9	7	1	-1.69548
9	7	2	-1.20207
9	7	3	-0.833732
9	7	4	-0.507917
9	7	5	-0.222139
9	7	6	0.0251465
9	7	7	0.237312
9	7	8	0.418648
9	7	9	0.573663
9	7	10	0.706688
9	7	11	0.8217
9	7	12	0.922269
9	7	13	1.01157
9	7	14	1.09246
9	7	15	1.16748
9	7	16	1.23898
9	7	17	1.30911
9	7	18	1.37988
9	7	19	1.45314
9	7	20	1.5305
9	7	21	1.61326
9	7	22	1.70183
9	7	23	1.8027
9	7	24	1.7913
9	7	25	4
9	8	0	-4
9	8	1	-1.72246
9	8	2	-1.25206
9	8	3	-0.90041
9	8	4	-0.584507
9	8	5	-0.302704
9	8	6	-0.0548468
9	8	7	0.161007
9	8	8	0.347944
9	8	9	0.509568
9	8	10	0.649586
9	8	11	0.77158
9	8	12	0.878893
9	8	13	0.97459
9	8	14	1.06147
9	8	15	1.14209
9	8	16	1.21879
9	8	17	1.29374
9	8	18	1.36891
9	8	19	1.44608
9	8	20	1.52675
9	8	21	1.61207
9	8	22	1.70229
9	8	23	1.80381
9	8	24	1.79214
9	8	25	4
9	9	0	-4
9	9	1	-1.74047
9	9	2	-1.28585
9	9	3	-0.946208
9	9	4	-0.63803
9	9	5	-0.359938
9	9	6	-0.112497
9	9	7	0.105371
9	9	8	0.295944
9	9	9	0.462165
9	9	10	0.607249
9	9	11	0.734437
9	9	12	0.846854
9	9	13	0.947441
9	9	14	1.03893
9	9	15	1.12384
9	9	16	1.2045
9	9	17	1.28306
9	9	18	1.36146
9	9	19	1.44143
9	9	20	1.52439
9	9	21	1.61141
9	9	22	1.70267
9	9	23	1.80456
9	9	24	1.79268
9	9	25	4
9	10	0	-4
9	10	1	-1.75196
9	10	2	-1.30754
9	10	3	-0.975887
9	10	4	-0.67306
9	10	5	-0.397736
9	10	6	-0.150843
9	10	7	0.0681987
9	10	8	0.261155
9	10	9	0.430519
9	10	10	0.579153
9	10	11	0.710037
9	10	12	0.826122
9	10	13	0.930232
9	10	14	1.02503
9	10	15	1.113
9	10	16	1.19645
9	10	17	1.2775
9	10	18	1.35805
9	10	19	1.4398
9	10	20	1.52413
9	10	21	1.61206
9	10	22	1.70374
9	10	23	1.80559
9	10	24	1.7933
9	10	25	4
9	11	0	-4
9	11	1	-1.75834
9	11	2	-1.31959
9	11	3	-0.992402
9	11	4	-0.69256
9	11	5	-0.418733
